No.,nameen,ROCKTYPEid,slope-deg,IDW-5d,ls-value,latitude,longitude,STN0203,STN0311,STN0421
"5215445",Tree,"1",30.4792614,237.98347,"0",18.8656725670159,99.3521024148619,62.51847645,7905.590249,9065.309412
"5215446",Tree,"1",32.4211731,237.98347,"0",18.8656726568046,99.3520549477356,67.14480813,7905.514908,9064.197098
"5215447",Tree,"1",25.41632652,237.98792,"0",18.8657176429876,99.3521618431086,54.84273028,7900.687614,9071.579184
"5215448",Tree,"1",26.22229385,237.98792,"0",18.8657175531715,99.352209310247,50.20404293,7900.770126,9072.696798
"5215449",Tree,"1",29.86798286,237.98792,"0",18.8656723649472,99.3522092158951,52.36234761,7905.771335,9067.821709
"5215450",Tree,"1",30.4792614,237.98792,"0",18.8656724547631,99.3521617487694,56.82512284,7905.688875,9066.703494
"5215451",Tree,"1",26.22229385,237.99158,"0",18.8657174599744,99.3522585574028,45.47287082,7900.859079,9073.859092
"5215452",Tree,"1",29.86798286,237.99158,"0",18.8656722717504,99.3522584630377,47.84507812,7905.860232,9068.984627
"5215453",Tree,"1",24.28587532,237.99444,"0",18.8657172611854,99.352363578445,35.81013647,7901.060154,9076.347131
"5215454",Tree,"1",26.22229385,237.99444,"0",18.8657173510409,99.3523161113075,40.08765987,7900.967354,9075.221007
"5215455",Tree,"1",29.68693352,237.99444,"0",18.8656720729619,99.3523634840518,38.77802717,7906.06118,9071.474003
"5215456",Tree,"1",29.86798286,237.99444,"0",18.8656721628171,99.3523160169269,42.75967718,7905.968438,9070.347274
"5215457",Tree,"1",20.14701271,237.9965,"0",18.8657170589664,99.3524703795035,27.10803612,7901.280529,9078.890476
"5215458",Tree,"1",24.28587532,237.9965,"0",18.8657171488491,99.3524229123665,30.7719679,7901.180607,9077.758466
"5215459",Tree,"1",28.30319595,237.9965,"0",18.8656718707433,99.3524702850816,30.92272851,7906.281416,9074.018714
"5215460",Tree,"1",29.68693352,237.9965,"0",18.8656719606258,99.3524228179574,34.18016274,7906.181556,9072.886096
"5215461",Tree,"1",14.1969471,237.99777,"0",18.865716856686,99.3525771805606,20.99153037,7901.516928,9081.447055
"5215462",Tree,"1",20.14701271,237.99777,"0",18.8657169465959,99.3525297134242,23.24062226,7901.409884,9080.309164
"5215463",Tree,"1",24.31749344,237.99777,"0",18.8656716684635,99.3525770861101,25.72963001,7906.517665,9076.576666
"5215464",Tree,"1",28.30319595,237.99777,"0",18.8656717583732,99.3525296189865,27.59521764,7906.410688,9075.438164
"5215465",Building,"1",8.39893913,237.99825,"0",18.8657166543444,99.3526839816163,19.99405011,7901.769349,9084.016858
"5215466",Building,"1",14.1969471,237.99825,"0",18.8657167442815,99.3526365144806,19.66362145,7901.655184,9082.873092
"5215467",Building,"1",19.9251442,237.99825,"0",18.8656714661224,99.3526838871372,24.92251092,7906.769926,9079.147847
"5215468",Building,"1",24.31749344,237.99825,"0",18.8656715560593,99.3526364200142,24.65821405,7906.655833,9078.003467
"5215469",Road,"1",8.39893913,237.99793,"0",18.8657289145245,99.3527500881746,21.19871776,7900.562998,9086.947794
"5215470",Building,"1",8.39893913,237.99793,"0",18.865706430676,99.3527194034142,22.08105202,7902.980575,9083.778326
"5215471",Building,"1",19.9251442,237.99793,"0",18.8656713728,99.3527331342771,26.22241664,7906.89164,9080.337901
"5215472",Road,"1",3.23768806,237.99682,"0",18.8657128287718,99.3528377258716,28.30645251,7902.551944,9087.358911
"5215473",Bare Soil,"1",3.23768806,237.99682,"0",18.8657437540477,99.3528465140052,26.71135669,7899.151279,9090.903554
"5215474",Bare Soil,"1",3.23768806,237.99682,"0",18.8656860757029,99.3528155620534,28.99972588,7905.458643,9083.935775
"5215475",Road,"1",8.39893913,237.99682,"0",18.8657202178975,99.3527907800982,24.41261285,7901.621035,9087.005289
"5215476",Bare Soil,"1",8.39893913,237.99682,"0",18.8657480875551,99.3527951553365,22.37965718,7898.547341,9090.112985
"5215477",Bare Soil,"1",8.39893913,237.99682,"0",18.8656882228794,99.352790099688,27.25163545,7905.160059,9083.543792
"5215478",Road,"1",15.9794054,237.99682,"0",18.8656818734963,99.3528653939431,32.79358004,7906.045619,9084.705181
"5215479",Bare Soil,"1",15.9794054,237.99682,"0",18.8656707134755,99.352836983568,31.73145083,7907.210639,9082.806832
"5215480",Bare Soil,"1",19.9251442,237.99682,"0",18.86567126372,99.352790688163,28.8715812,7907.038197,9081.732248
"5215481",Road,"1",2.29061007,237.99492,"0",18.8657086390904,99.3529458805266,37.48627128,7903.288155,9089.56526
"5215482",Grass,"1",2.29061007,237.99492,"0",18.8657410502968,99.3529423048358,35.31772447,7899.692354,9092.965475
"5215483",Road,"1",3.23768806,237.99492,"0",18.8657068212006,99.3528970818529,33.42668447,7903.364302,9088.168915
"5215484",Grass,"1",3.23768806,237.99492,"0",18.865739455175,99.3528988189722,31.46917999,7899.757467,9091.724281
"5215485",Road,"1",10.88807678,237.99492,"0",18.8656800651803,99.352936541863,38.52623591,7906.425881,9086.259995
"5215486",Grass,"1",10.88807678,237.99492,"0",18.8656686555782,99.3529470989604,40.18127623,7907.715769,9085.292173
"5215487",Road,"1",15.9794054,237.99492,"0",18.865679028686,99.3529002612847,35.6651101,7906.447824,9085.25559
"5215488",Grass,"1",15.9794054,237.99492,"0",18.8656669276028,99.3528960509709,36.25162058,7907.77627,9083.849567
"5215489",Road,"1",2.29061007,237.99222,"0",18.8657173491664,99.3530042038746,42.30767157,7902.478148,9091.941156
"5215490",Bare Soil,"1",2.29061007,237.99222,"0",18.8656876703526,99.3530156705649,44.95949638,7905.79304,9089.030907
"5215491",Bare Soil,"1",2.29061007,237.99222,"0",18.8657454392466,99.3529879700522,39.40248645,7899.326537,9094.563232
"5215492",Bare Soil,"1",4.04469109,237.99222,"0",18.8656707687006,99.3530517573314,49.18637302,7907.761365,9088.105249
"5215493",Road,"1",6.65173292,237.99222,"0",18.8657238806747,99.3530516232533,46.4980765,7901.884001,9093.816349
"5215494",Bare Soil,"1",6.65173292,237.99222,"0",18.8656912163989,99.3530525658461,48.16431409,7905.500986,9090.32525
"5215495",Road,"1",10.88807678,237.99222,"0",18.8656833354413,99.3529705675456,41.20685782,7906.152674,9087.450655
"5215496",Bare Soil,"1",10.88807678,237.99222,"0",18.8656708586977,99.3530042903014,44.92659852,7907.62277,9086.940658
"5215497",Bare Soil,"1",4.04469109,237.98874,"0",18.8656706561451,99.3531110912322,54.68813249,7907.939059,9089.564647
"5215498",Road,"1",6.65173292,237.98874,"0",18.86572926293,99.3531076237584,51.7353664,7901.444382,9095.783207
"5215499",Bare Soil,"1",6.65173292,237.98874,"0",18.8656973229578,99.3531161024831,53.90107622,7905.002546,9092.557718
"5215500",Bare Soil,"1",8.04946709,237.98874,"0",18.8656705660871,99.3531585583525,59.19695065,7908.08477,9090.735094
"5215501",Road,"1",12.20686531,237.98874,"0",18.8657341703859,99.3531586842973,56.63004628,7901.047402,9097.579562
"5215502",Bare Soil,"1",12.20686531,237.98874,"0",18.865701410161,99.3531586285494,57.86036543,7904.672116,9094.054419
"5215503",Building,"1",8.04946709,237.98446,"0",18.8656704726392,99.3532078054896,63.95240425,7908.239287,9091.952181
"5215504",Road,"1",12.20686531,237.98446,"0",18.8657381615624,99.3532002113458,60.67513571,7900.727256,9099.042628
"5215505",Building,"1",12.20686531,237.98446,"0",18.8657064482259,99.3532110481766,62.84180021,7904.268325,9095.902052
"5215506",Building,"1",8.04946709,237.9794,"0",18.8656703634124,99.3532653593722,69.58863101,7908.424179,9093.378106
"5215507",Road,"1",12.20686531,237.9794,"0",18.8657443553796,99.353264656435,67.04075591,7900.235252,9101.316878
"5215508",Building,"1",12.20686531,237.9794,"0",18.8657116874531,99.3532655610057,68.11577909,7903.852524,9097.82666
"5215509",Building,"1",13.17534828,237.9794,"0",18.8656702733151,99.3533128264917,74.28788051,7908.580163,9094.557002
"5215510",Road,"1",14.30291462,237.9794,"0",18.8657463510083,99.3532854204938,69.11044328,7900.077978,9102.050606
"5215511",Building,"1",14.30291462,237.9794,"0",18.8657149161171,99.3533134067193,72.84834352,7903.642589,9099.371293
"5215512",Building,"1",11.14330101,237.97354,"0",18.8657152587702,99.3534197221856,83.67510619,7903.943481,9102.078359
"5215513",Building,"1",12.60438251,237.97354,"0",18.8656700705518,99.3534196275094,84.98760433,7908.942683,9097.219016
"5215514",Building,"1",13.17534828,237.97354,"0",18.8656701606764,99.3533721603906,80.21343456,7908.779588,9096.034276
"5215515",Building,"1",14.30291462,237.97354,"0",18.865715348895,99.3533722550541,78.82147923,7903.780283,9100.894252
"5215516",Building,"1",5.41933584,237.9669,"0",18.8657150559451,99.3535265232306,94.65223719,7904.322238,9104.752085
"5215517",Building,"1",9.69704628,237.9669,"0",18.8656698677273,99.3535264285258,95.8144848,7909.3212,9099.894169
"5215518",Building,"1",11.14330101,237.9669,"0",18.8657151460972,99.3534790560997,89.76503784,7904.151925,9103.562141
"5215519",Building,"1",12.60438251,237.9669,"0",18.8656699578791,99.3534789614076,90.989733,7909.150995,9098.70359
"5215520",Grass,"1",3.33711076,237.95947,"0",18.8657148530588,99.3536333242743,105.6876886,7904.716999,9107.438932
"5215521",Grass,"1",5.41933584,237.95947,"0",18.865714943238,99.3535858571439,100.7770676,7904.539574,9106.243158
"5215522",Grass,"1",6.93624783,237.95947,"0",18.8656696648414,99.3536332295409,106.7298318,7909.715712,9102.58245
"5215523",Grass,"1",9.69704628,237.95947,"0",18.8656697550205,99.3535857624233,101.8694598,7909.538399,9101.386039
"5215524",Grass,"1",3.33711076,237.95125,"0",18.865714759485,99.3536825714217,110.7910914,7904.904419,9108.682285
"5215525",Grass,"1",6.93624783,237.95125,"0",18.8656695712679,99.3536824766751,111.7856674,7909.903013,9103.826466
"5215526",Grass,"1",3.33711076,237.94224,"0",18.8657146501111,99.3537401253166,116.7649259,7905.127763,9110.13889
"5215527",Grass,"1",4.04469109,237.94224,"0",18.8657145598925,99.353787592446,121.6985725,7905.315461,9111.343077
"5215528",Grass,"1",5.87825012,237.94224,"0",18.8656693716759,99.3537874976713,122.6046982,7910.313796,9106.488678
"5215529",Grass,"1",6.93624783,237.94224,"0",18.8656694618943,99.3537400305546,117.709037,7910.126217,9105.283849
"5215530",Grass,"1",4.04469109,237.93245,"0",18.8657144471022,99.3538469263575,127.8730902,7905.554528,9112.851948
"5215531",Grass,"1",4.5739212,237.93245,"0",18.8657143568564,99.3538943934863,132.8179506,7905.749336,9114.061953
"5215532",Grass,"1",5.87825012,237.93245,"0",18.8656692588859,99.3538468315669,128.735763,7910.552712,9107.998352
"5215533",Grass,"1",8.04946709,237.93245,"0",18.8656691686403,99.353894298683,133.6487092,7910.747397,9109.209002
"5215534",Bare Soil,"1",4.5739212,237.92188,"0",18.865714244032,99.353953727397,139.0047673,7905.99729,9115.578092
"5215535",Bare Soil,"1",5.65357256,237.92188,"0",18.865714153759,99.3540011945253,143.9583006,7906.199208,9116.79391
"5215536",Bare Soil,"1",8.04946709,237.92188,"0",18.8656690558163,99.3539536325778,139.7987655,7910.995194,9110.725949
"5215537",Bare Soil,"1",9.69704628,237.92188,"0",18.8656689655434,99.3540010996934,144.725125,7911.196984,9111.942415
"5215538",Bare Soil,"1",5.65357256,237.91052,"0",18.8657140409006,99.3540605284352,150.1547281,7906.456047,9118.317313
"5215539",Bare Soil,"1",7.92936468,237.91052,"0",18.8657139506003,99.3541079955629,155.115104,7906.665073,9119.538938
"5215540",Bare Soil,"1",9.69704628,237.91052,"0",18.8656688526853,99.3540604335874,150.8900654,7911.453661,9113.466628
"5215541",Bare Soil,"1",10.53720379,237.91052,"0",18.8656687623852,99.3541079007023,155.8270354,7911.662555,9114.688904
"5215542",Bare Soil,"1",7.92936468,237.89838,"0",18.8657138569009,99.3541572427075,160.2642232,7906.885275,9120.809101
"5215543",Bare Soil,"1",10.53720379,237.89838,"0",18.8656686686861,99.3541571478338,160.9533806,7911.882618,9115.959742
"5215544",Bare Soil,"1",7.92936468,237.88546,"0",18.8657137473803,99.354214796599,166.285049,7907.146929,9122.297024
"5215545",Bare Soil,"1",9.36515808,237.88546,"0",18.8657136570406,99.3542622637258,171.2530149,7907.366219,9123.527029
"5215546",Bare Soil,"1",10.44746971,237.88546,"0",18.8656684688264,99.354262168824,171.8981227,7912.363258,9118.679116
"5215547",Bare Soil,"1",10.53720379,237.88546,"0",18.8656685591658,99.3542147017099,166.9493546,7912.144106,9117.448457
"5215548",Grass,"1",8.20672703,237.87176,"0",18.8656682655184,99.3543689698296,183.0434145,7912.867888,9121.45752
"5215549",Grass,"1",9.15982437,237.87176,"0",18.8657134537321,99.3543690647601,182.4377212,7907.871168,9126.303957
"5215550",Grass,"1",9.36515808,237.87176,"0",18.865713544099,99.3543215976339,177.4656542,7907.644773,9125.068157
"5215551",Grass,"1",10.44746971,237.87176,"0",18.865668355885,99.3543215027162,178.0882587,7912.641636,9120.221064
"5215552",Building,"1",8.20672703,237.85728,"0",18.865668152543,99.354428303721,189.2408191,7913.15514,9123.006711
"5215553",Building,"1",9.15982437,237.85728,"0",18.8657133407565,99.3544283986674,188.6550241,7908.158602,9127.852325
"5215554",Building,"1",9.36515808,237.85728,"0",18.8656680621491,99.3544757708339,194.2012808,7913.388491,9124.248959
"5215555",Building,"1",11.36487675,237.85728,"0",18.8657132503623,99.354475865793,193.6304935,7908.3921,9129.093914
"5215556",Grass,"1",9.36515808,237.84203,"0",18.8656679491397,99.3545351047246,200.4047558,7913.684617,9125.805387
"5215557",Grass,"1",11.36487675,237.84203,"0",18.8657131373526,99.3545351996995,199.8516867,7908.688413,9130.649516
"5215558",Grass,"1",13.49573326,237.84203,"0",18.8656678587186,99.3545825718368,205.369672,7913.925065,9127.053422
"5215559",Grass,"1",15.35444164,237.84203,"0",18.8657130469313,99.3545826668244,204.8300093,7908.929013,9131.896889
"5215560",Grass,"1",13.49573326,237.826,"0",18.8656677648938,99.3546318189654,210.5226239,7914.177864,9128.350975
"5215561",Grass,"1",15.35444164,237.826,"0",18.8657129531063,99.3546319139663,209.996204,7909.181972,9133.193754
"5215562",Building,"1",13.49573326,237.80919,"0",18.8656676552268,99.3546893728383,216.5469595,7914.477606,9129.870896
"5215563",Building,"1",15.35444164,237.80919,"0",18.8657128434389,99.3546894678546,216.0352199,7909.481903,9134.71287
"5215564",Building,"1",16.39803696,237.80919,"0",18.8656675647663,99.3547368399497,221.5171464,7914.728304,9131.127281
"5215565",Building,"1",19.25354195,237.80919,"0",18.8657127529782,99.3547369349787,221.0169149,7909.73276,9135.968588
"5215566",Building,"1",16.39803696,237.79161,"0",18.8656674516737,99.3547961738385,227.7318396,7915.046111,9132.701371
"5215567",Building,"1",19.25354195,237.79161,"0",18.8657126398853,99.3547962688834,227.2452889,7910.050767,9137.541844
"5215568",Building,"1",19.51437187,237.79161,"0",18.865667361186,99.3548436409492,232.705044,7915.303903,9133.963529
"5215569",Building,"1",20.48723793,237.79161,"0",18.8657125493974,99.3548437360068,232.228913,7910.308722,9138.803333
"5215570",Tree,"1",18.88338661,237.77325,"0",18.8657123457552,99.3549505370336,243.4448101,7910.900653,9141.651055
"5215571",Tree,"1",19.51437187,237.77325,"0",18.8656672480593,99.3549029748373,238.923235,7915.630576,9135.544832
"5215572",Tree,"1",20.14701271,237.77325,"0",18.8656671575443,99.3549504419474,243.8990468,7915.89546,9136.812758
"5215573",Tree,"1",20.48723793,237.77325,"0",18.8657124362704,99.3549030699108,238.4595201,7910.635601,9140.3838
"5215574",Building,"1",18.0340271,237.75413,"0",18.8657121420518,99.355057338059,254.6640963,7911.508549,9144.51174
"5215575",Building,"1",18.88338661,237.75413,"0",18.8657122325942,99.3550098709368,249.6773577,7911.236402,9143.238725
"5215576",Building,"1",20.14701271,237.75413,"0",18.8656670443836,99.3550097758347,250.1202759,7916.230998,9138.401269
"5215577",Building,"1",20.24305534,237.75413,"0",18.8656669538414,99.3550572429442,255.0983563,7916.502973,9139.674958
"5215578",Tree,"1",18.0340271,237.73424,"0",18.8657120481013,99.3551065851981,259.8384541,7911.794234,9145.835198
"5215579",Tree,"1",20.24305534,237.73424,"0",18.8656668598911,99.3551064900701,260.2640807,7916.788478,9140.999116
"5215580",Tree,"1",16.18126869,237.71357,"0",18.8657118477054,99.3552116062045,270.8748613,7912.4148,9148.666704
"5215581",Tree,"1",18.0340271,237.71357,"0",18.8657119382871,99.3551641390831,265.8863425,7912.132407,9147.385377
"5215582",Tree,"1",19.82702827,237.71357,"0",18.8656666594958,99.3552115110483,271.283173,7917.408652,9143.83212
"5215583",Tree,"1",20.24305534,237.71357,"0",18.8656667500773,99.3551640439396,266.302303,7917.126437,9142.550116
"5215584",Tree,"1",16.18126869,237.69215,"0",18.8657117344612,99.3552709401058,277.111189,7912.772223,9150.271954
"5215585",Tree,"1",16.39803696,237.69215,"0",18.8657116438522,99.3553184072266,282.1007632,7913.061706,9151.559028
"5215586",Tree,"1",19.82702827,237.69215,"0",18.8656665462518,99.3552708449337,277.510325,7917.765849,9145.438219
"5215587",Tree,"1",20.63453865,237.69215,"0",18.8656664556431,99.3553183120418,282.4928495,7918.05515,9146.725972
"5215588",Tree,"1",16.39803696,237.66995,"0",18.8657115305739,99.3553777411271,288.3383322,7913.427992,9153.171459
"5215589",Tree,"1",20.63453865,237.66995,"0",18.8656663423651,99.3553776459264,288.721948,7918.421205,9148.339255
"5215590",Tree,"1",20.7804184,237.66995,"0",18.8657114399377,99.3554252082473,293.3288418,7913.724565,9154.464274
"5215591",Tree,"1",25.0884304,237.66995,"0",18.8656662517291,99.3554251130339,293.7059395,7918.717591,9149.632753
"5215592",Grass,"1",20.7804184,237.647,"0",18.8657113266254,99.355484542147,299.5675138,7914.099712,9156.083878
"5215593",Grass,"1",23.45217514,237.647,"0",18.8657112359619,99.3555320092666,304.5588565,7914.403372,9157.382429
"5215594",Grass,"1",25.0884304,237.647,"0",18.8656661384171,99.3554844469178,299.9367679,7919.092501,9151.253213
"5215595",Grass,"1",26.81071663,237.647,"0",18.8656660477538,99.3555319140246,304.9220663,7919.39597,9152.552449
"5215596",Road,"1",23.45217514,237.62328,"0",18.865710335028,99.3556001362646,311.7288085,7914.929869,9159.168295
"5215597",Grass,"1",23.45217514,237.62328,"0",18.8657127908845,99.3555532780652,306.7838589,7914.364155,9158.135544
"5215598",Grass,"1",23.45217514,237.62328,"0",18.8656863438075,99.3556272819995,314.7661187,7917.752568,9157.357488
"5215599",Road,"1",26.81071663,237.62328,"0",18.8656659301941,99.3555934534555,311.3861232,7919.794093,9154.240657
"5215600",Grass,"1",26.81071663,237.62328,"0",18.8656663022956,99.3555491681424,306.7317206,7919.475292,9153.056059
"5215601",Grass,"1",26.81071663,237.62328,"0",18.865664462107,99.3556253474915,314.749124,7920.157984,9154.967012
"5215602",Road,"1",23.45217514,237.5988,"0",18.8657300185399,99.3556311431782,314.8561451,7912.951528,9162.128816
"5215603",Tree,"1",23.45217514,237.5988,"0",18.865708644131,99.3556397745147,315.9090599,7915.368087,9160.085196
"5215604",Tree,"1",24.85590172,237.5988,"0",18.865710941222,99.3556862774032,320.7829945,7915.412018,9161.620309
"5215605",Tree,"1",26.81071663,237.5988,"0",18.8656658437173,99.355638715014,316.1409067,7920.090283,9155.485048
"5215606",Tree,"1",27.54367065,237.5988,"0",18.8656657530148,99.3556861821199,321.1278547,7920.40398,9156.792564
"5215607",Tree,"1",24.85590172,237.57356,"0",18.8657108278265,99.3557456113011,327.0238961,7915.808814,9163.25742
"5215608",Tree,"1",27.12379074,237.57356,"0",18.8657107370965,99.3557930784192,332.0169286,7916.129792,9164.569969
"5215609",Tree,"1",27.54367065,237.57356,"0",18.8656656396195,99.3557455160019,327.3621817,7920.800526,9158.430538
"5215610",Tree,"1",29.26439667,237.57356,"0",18.8656655488897,99.3557929831073,332.3501321,7921.121302,9159.743779
"5215611",Tree,"1",27.12379074,237.54757,"0",18.8657106236669,99.3558524123164,338.2585882,7916.535441,9166.21423
"5215612",Tree,"1",28.38546753,237.54757,"0",18.8656653447034,99.3558997840933,343.5745047,7921.854547,9162.707867
"5215613",Tree,"1",28.87863731,237.54757,"0",18.8657105329096,99.3558998794338,343.2521972,7916.8635,9167.532497
"5215614",Tree,"1",29.26439667,237.54757,"0",18.8656654354604,99.3558523169886,338.5856493,7921.526695,9161.388906
"5215615",Tree,"1",25.05828857,237.52082,"0",18.8656651404558,99.3560065850779,354.8007737,7922.603711,9165.684815
"5215616",Tree,"1",28.38546753,237.52082,"0",18.8656652312401,99.3559591179738,349.8110984,7922.268784,9164.36014
"5215617",Tree,"1",28.87863731,237.52082,"0",18.865710419446,99.3559592133302,349.4945423,7917.277998,9169.1839
"5215618",Tree,"1",29.50387955,237.52082,"0",18.8657103286615,99.356006680447,354.4886734,7917.613136,9170.507879
"5215619",Tree,"1",25.05828857,237.49332,"0",18.8656650462543,99.3560558321981,359.9779209,7922.954521,9167.061848
"5215620",Tree,"1",29.50387955,237.49332,"0",18.8657102344598,99.3560559275805,359.670313,7917.964167,9171.884187
"5215621",Tree,"1",20.95103264,237.46507,"0",18.8656648453233,99.3561608531644,371.0194945,7923.713933,9170.00753
"5215622",Tree,"1",25.05828857,237.46507,"0",18.8656649361469,99.3561133860612,366.0287646,7923.36879,9168.674611
"5215623",Tree,"1",26.99034691,237.46507,"0",18.8657100335282,99.3561609485748,370.7210486,7918.724057,9174.828321
"5215624",Tree,"1",29.50387955,237.46507,"0",18.8657101243521,99.3561134814589,365.7262461,7918.378698,9173.496103
"5215625",Tree,"1",16.55833817,237.43607,"0",18.8656646409259,99.3562676541457,382.2497058,7924.501992,9173.015862
"5215626",Tree,"1",20.95103264,237.43607,"0",18.8656647317767,99.3562201870431,377.2583235,7924.14978,9171.677243
"5215627",Tree,"1",21.52733421,237.43607,"0",18.8657098291303,99.3562677495847,381.9600348,7919.512613,9177.835073
"5215628",Tree,"1",26.99034691,237.43607,"0",18.8657099199814,99.3562202824694,376.964817,7919.160179,9176.497156
"5215629",Tree,"1",14.5535574,237.40632,"0",18.8656644364672,99.3563744551256,393.4812938,7925.305954,9176.037011
"5215630",Tree,"1",16.55833817,237.40632,"0",18.8656645273453,99.3563269880236,388.4893146,7924.946674,9174.692696
"5215631",Tree,"1",20.31128311,237.40632,"0",18.8657096246711,99.3563745505933,393.1998972,7920.317081,9180.854635
"5215632",Tree,"1",21.52733421,237.40632,"0",18.8657097155494,99.3563270834785,388.2042995,7919.957576,9179.511027
"5215633",Tree,"1",14.5535574,237.37583,"0",18.8656643228526,99.3564337890027,399.7216171,7925.759469,9177.72096
"5215634",Tree,"1",17.23186493,237.37583,"0",18.8656642319472,99.3564812561041,404.7141439,7926.125814,9179.070964
"5215635",Tree,"1",20.31128311,237.37583,"0",18.8657095110562,99.3564338844863,399.4446166,7920.770883,9182.537701
"5215636",Tree,"1",23.4076519,237.37583,"0",18.8657094201506,99.3564813516004,404.4405628,7921.137458,9183.886997
"5219651",Tree,"1",4.91666555,237.08005,"0",18.8656236261487,99.3480913251866,481.1167076,7916.635174,8974.513084
"5219654",Tree,"1",14.79922295,237.08005,"0",18.865578437904,99.3480912319384,481.4636458,7921.633475,8969.590905
"5219655",Tree,"1",4.91666555,237.11755,"0",18.8656235151747,99.3481506591024,474.8773737,7916.39985,8975.626848
"5219656",Tree,"1",6.50463438,237.11755,"0",18.865623426382,99.3481981262348,469.8861565,7916.215141,8976.520896
"5219657",Tree,"1",14.79922295,237.11755,"0",18.8655783269303,99.3481505658382,475.2288668,7921.3983,8970.70528
"5219658",Tree,"1",16.23579216,237.11755,"0",18.8655782381378,99.3481980329579,470.2413805,7921.213707,8971.599818
"5219659",Tree,"1",6.50463438,237.15427,"0",18.865623315374,99.3482574601498,463.6474595,7915.988694,8977.642249
"5219660",Tree,"1",7.42854977,237.15427,"0",18.865623226554,99.3483049272816,458.6567705,7915.811087,8978.542365
"5219661",Tree,"1",16.23579216,237.15427,"0",18.8655781271301,99.348257366857,464.0074596,7920.987403,8972.721786
"5219662",Tree,"1",17.23186493,237.15427,"0",18.8655780383103,99.348304833976,459.0206847,7920.809908,8973.622396
"5219663",Tree,"1",5.41933584,237.19022,"0",18.8656230266647,99.348411728327,447.4286373,7915.423013,8980.577483
"5219664",Tree,"1",7.42854977,237.19022,"0",18.865623115512,99.3483642611959,452.4187581,7915.593517,8979.671302
"5219665",Tree,"1",17.23186493,237.19022,"0",18.8655779272686,99.3483641678745,452.7876859,7920.592476,8974.751951
"5219666",Tree,"1",17.24870682,237.19022,"0",18.8655778384216,99.3484116349929,447.8016763,7920.422079,8975.658629
"5219667",Tree,"1",5.41933584,237.22541,"0",18.8656229344729,99.3484609754753,442.2516687,7915.249452,8981.520494
"5219668",Tree,"1",17.24870682,237.22541,"0",18.86557774623,99.348460882128,442.6290708,7920.248628,8976.602157
"5219669",Tree,"1",3.33711076,237.25982,"0",18.8656227378276,99.3485659965014,431.2126327,7914.890681,8983.541175
"5219670",Tree,"1",5.41933584,237.25982,"0",18.8656228267142,99.3485185293711,436.2018536,7915.050923,8982.62624
"5219671",Tree,"1",15.27659416,237.25982,"0",18.8655775495852,99.348565903126,431.5996877,7919.890083,8978.623945
"5219672",Tree,"1",17.24870682,237.25982,"0",18.8655776384715,99.3485184360084,436.5844854,7920.050224,8977.708509
"5219673",Building,"1",3.33711076,237.29346,"0",18.8656226267024,99.3486253304139,424.9765263,7914.694819,8984.688628
"5219674",Building,"1",5.41933584,237.29346,"0",18.8656225377885,99.3486727975436,419.9879901,7914.541682,8985.609617
"5219675",Building,"1",13.60805988,237.29346,"0",18.8655773495466,99.3486727041395,420.3853799,7919.541304,8980.69352
"5219676",Building,"1",15.27659416,237.29346,"0",18.8655774384602,99.3486252370226,425.3692558,7919.694344,8979.772026
"5219677",Building,"1",5.41933584,237.32633,"0",18.8656224266293,99.3487321314553,413.7527741,7914.354702,8986.764636
"5219678",Building,"1",5.87825012,237.32633,"0",18.8656223376882,99.3487795985844,408.7649793,7914.208671,8987.691676
"5219679",Building,"1",9.63165188,237.32633,"0",18.8655771494468,99.3487795051517,409.1732691,7919.208504,8982.776718
"5219680",Building,"1",13.60805988,237.32633,"0",18.8655772383876,99.3487320380354,414.1561468,7919.354442,8981.849171
"5219681",Building,"1",3.23768806,237.35842,"0",18.8655769492857,99.3488863061626,397.9635409,7918.891684,8984.87353
"5219682",Building,"1",5.87825012,237.35842,"0",18.8656222264949,99.3488389324954,402.5307287,7914.030575,8988.854255
"5219683",Building,"1",8.69714928,237.35842,"0",18.8656221375266,99.3488863996238,397.5437386,7913.891652,8989.787341
"5219684",Building,"1",9.63165188,237.35842,"0",18.8655770382538,99.3488388390468,402.9453355,7919.03052,8983.939934
"5219685",Building,"1",3.23768806,237.38973,"0",18.8655768569685,99.348935553295,392.7954697,7918.750979,8985.844977
"5219686",Building,"1",8.69714928,237.38973,"0",18.8656220452092,99.3489356467694,392.370138,7913.750858,8990.758257
"5219687",Building,"1",2.29061007,237.42027,"0",18.8655766600559,99.349040574287,381.7763431,7918.462272,8987.926274
"5219688",Building,"1",3.23768806,237.42027,"0",18.8655767490633,99.3489931071721,386.7564026,7918.590847,8986.983947
"5219689",Building,"1",8.69714928,237.42027,"0",18.8656219373037,99.348993200662,386.324422,7913.590624,8991.896605
"5219690",Building,"1",12.48169136,237.42027,"0",18.8656218482961,99.3490406677896,381.3387212,7913.461969,8992.838417
"5219691",Building,"1",2.29061007,237.45002,"0",18.8655765487797,99.3490999081803,375.5520858,7918.305994,8989.107958
"5219692",Building,"1",7.42854977,237.45002,"0",18.865576459745,99.3491473752946,370.5733621,7918.184524,8990.056325
"5219693",Building,"1",12.48169136,237.45002,"0",18.8656217370195,99.3491000016988,375.1072024,7913.305592,8994.019456
